Protein_A	Protein_B	Rank_A_in_B	Rank_B_in_A	Score_A_in_B	Score_B_in_A	NaRRO	ARRO	NoRRO_A	NoRRO_B	NoRRO	Rank_LocalCutoff_A_elbow	Rank_LocalCutoff_B_elbow	Score_LocalCutoff_A_elbow	Score_LocalCutoff_B_elbow	Rank_LocalCutoff_A_knee	Rank_LocalCutoff_B_knee	Score_LocalCutoff_A_knee	Score_LocalCutoff_B_knee	Rank_AB_AboveLocal_A_elbow	Rank_BA_AboveLocal_B_elbow	Rank_AB_AboveLocal_A_knee	Rank_BA_AboveLocal_B_knee	Above_Global_Mean	Above_Global_Median	FD_A_elbow	FD_B_elbow	FD_A_knee	FD_B_knee	label
P15028	P77561	0	1	190.826	190.826	0.5	9847922.0	4438.0	2219.0	9847922.0	419	439	0.800708	0.229476	4257	4267	0.0	0.0	1	1	1	1	1	1	237.32158539692372	830.5728006414613	0.0	0.0	1
P17410	P0A9E0	3	4	213.832	213.832	0.05	984792.2	1109.5	887.6	984792.2	418	420	1.10945	1.6242299999999998	4257	4259	0.0	0.0	1	1	1	1	1	1	191.7369417278832	130.65130554170284	0.0	0.0	1
P15028	P11988	0	0	191.527	191.527	1.0	19695844.0	4438.0	4438.0	19695844.0	419	432	0.800708	0.11589	4257	4263	0.0	0.0	1	1	1	1	1	1	238.19706060136784	1651.662007075675	0.0	0.0	1
P0DMC7	P0DMC7	0	0	183.258	183.258	1.0	19695844.0	4438.0	4438.0	19695844.0	428	428	0.7964289999999999	0.7964289999999999	4261	4261	0.0	0.0	1	1	1	1	1	1	229.09960712128765	229.09960712128765	0.0	0.0	1
P0DMC7	P39838	0	0	183.258	183.258	1.0	19695844.0	4438.0	4438.0	19695844.0	428	424	0.7964289999999999	0.174009	4261	4259	0.0	0.000451949	1	1	1	1	1	1	229.09960712128765	1052.1524231505266	0.0	405482.8045885708	1
P0DMC7	Q46864	38	3	161.21	161.21	0.0064102564102564	126255.41025641026	113.7948717948718	1109.5	126255.41025641024	428	434	0.7964289999999999	4.773540000000001	4261	4268	0.0	0.0	1	1	1	1	1	1	201.4160345743312	32.771582515282155	0.0	0.0	1
P0DTT0	P0DTT0	0	0	200.209	200.209	1.0	19695844.0	4438.0	4438.0	19695844.0	425	425	0.820945	0.820945	4259	4259	0.0	0.0	1	1	1	1	1	1	242.8762645487822	242.8762645487822	0.0	0.0	1
P10151	P69228	2	2	186.098	186.098	0.1111111111111111	2188427.1111111115	1479.3333333333333	1479.3333333333333	2188427.111111111	422	422	0.481818	1.22137	4258	4260	0.0	0.0	1	1	1	1	1	1	385.24127782689726	151.36824221980234	0.0	0.0	1
P10346	P10346	0	0	199.779	199.779	1.0	19695844.0	4438.0	4438.0	19695844.0	446	446	1.53362	1.53362	4274	4274	0.0	0.0	1	1	1	1	1	1	129.26629803993168	129.26629803993168	0.0	0.0	1
P10908	P0AG11	3	2	167.12900000000002	167.12900000000002	0.0833333333333333	1641320.333333333	1109.5	1479.3333333333333	1641320.3333333333	420	428	0.249328	0.981602	4258	4262	0.0	0.0	1	1	1	1	1	1	669.3178142847976	169.2614705349011	0.0	0.0	1
P11553	P11553	0	0	196.522	196.522	1.0	19695844.0	4438.0	4438.0	19695844.0	442	442	0.311703	0.311703	4267	4267	0.0	0.0	1	1	1	1	1	1	629.478372040051	629.478372040051	0.0	0.0	1
P11880	P11880	0	0	182.041	182.041	1.0	19695844.0	4438.0	4438.0	19695844.0	447	447	0.3250119999999999	0.3250119999999999	4270	4270	0.0	0.0	1	1	1	1	1	1	559.1054730286883	559.1054730286883	0.0	0.0	1
P11989	P06710	2	1	189.903	189.903	0.1666666666666666	3282640.666666666	1479.3333333333333	2219.0	3282640.6666666665	421	417	1.17509	1.7079400000000002	4258	4258	0.0	0.0	1	1	1	1	1	1	160.60719604455826	110.1883321428153	0.0	0.0	1
P11989	P11989	0	0	191.2	191.2	1.0	19695844.0	4438.0	4438.0	19695844.0	421	421	1.17509	1.17509	4258	4258	0.0	0.0	1	1	1	1	1	1	161.71094128960334	161.71094128960334	0.0	0.0	1
P12281	P12281	0	0	188.916	188.916	1.0	19695844.0	4438.0	4438.0	19695844.0	436	436	0.142548	0.142548	4265	4265	0.0	0.0	1	1	1	1	1	1	1324.279905715969	1324.279905715969	0.0	0.0	1
P12996	P11071	2	0	201.034	201.034	0.3333333333333333	6565281.333333332	1479.3333333333333	4438.0	6565281.333333333	416	424	1.22243	1.42744	4256	4260	0.0	0.0	1	1	1	1	1	1	163.45440638727783	139.8353415905397	0.0	0.0	1
P14175	P14175	0	0	190.693	190.693	1.0	19695844.0	4438.0	4438.0	19695844.0	460	460	1.48585	1.48585	4281	4281	0.0	0.0	1	1	1	1	1	1	127.3393343877242	127.3393343877242	0.0	0.0	1
P14900	P14900	0	0	187.357	187.357	1.0	19695844.0	4438.0	4438.0	19695844.0	424	424	0.6846180000000001	0.6846180000000001	4258	4258	0.0	0.0	1	1	1	1	1	1	272.6664826224259	272.6664826224259	0.0	0.0	1
P15005	P15005	0	0	201.997	201.997	1.0	19695844.0	4438.0	4438.0	19695844.0	422	422	0.344912	0.344912	4258	4258	0.0	0.0	1	1	1	1	1	1	584.6479333859072	584.6479333859072	0.0	0.0	1
P15028	P0A8N0	7	3	171.477	171.477	0.03125	615495.125	554.75	1109.5	615495.125	419	421	0.800708	1.55167	4257	4259	0.0	0.0	1	1	1	1	1	1	213.15672130164808	109.51125561491811	0.0	0.0	1
P15028	P0ACK8	0	2	179.44	179.44	0.3333333333333333	6565281.333333332	4438.0	1479.3333333333333	6565281.333333333	419	445	0.800708	0.249017	4257	4271	0.0	0.0	1	1	1	1	1	1	223.10167002203053	719.593373143199	0.0	0.0	1
P15028	P0ACX9	1	5	134.491	134.491	0.0833333333333333	1641320.333333333	2219.0	739.6666666666666	1641320.3333333333	419	420	0.800708	0.452543	4257	4257	0.0	0.0	1	1	1	1	1	1	166.96510088571617	296.18943835171467	0.0	0.0	1
P17410	P09377	1	1	268.69	268.69	0.25	4923961.0	2219.0	2219.0	4923961.0	418	422	1.10945	1.15145	4257	4258	0.0	0.0	1	1	1	1	1	1	241.1830636802019	232.34925528681225	0.0	0.0	1
P17410	P17410	0	0	274.17400000000004	274.17400000000004	1.0	19695844.0	4438.0	4438.0	19695844.0	418	418	1.10945	1.10945	4257	4257	0.0	0.0	1	1	1	1	1	1	246.1260534499077	246.1260534499077	0.0	0.0	1
P39265	P76162	1	0	184.451	184.451	0.5	9847922.0	2219.0	4438.0	9847922.0	425	434	0.714234	0.425401	4261	4263	0.0	0.0	1	1	1	1	1	1	257.250097307045	432.5932449618125	0.0	0.0	1
P18843	P18843	0	0	185.295	185.295	1.0	19695844.0	4438.0	4438.0	19695844.0	426	426	0.5204340000000001	0.5204340000000001	4259	4259	0.0	0.0	1	1	1	1	1	1	355.0393825153621	355.0393825153621	0.0	0.0	1
P19317	P09152	0	0	322.868	322.868	1.0	19695844.0	4438.0	4438.0	19695844.0	421	419	1.5289700000000002	0.7795350000000001	4259	4257	0.0	0.0	1	1	1	1	1	1	210.16699477425976	413.1802484814664	0.0	0.0	1
P19317	P19317	0	0	322.868	322.868	1.0	19695844.0	4438.0	4438.0	19695844.0	421	421	1.5289700000000002	1.5289700000000002	4259	4259	0.0	0.0	1	1	1	1	1	1	210.16699477425976	210.16699477425976	0.0	0.0	1
P19317	P42593	2	4	190.238	190.238	0.0666666666666666	1313056.2666666666	1479.3333333333333	887.6	1313056.2666666666	421	423	1.5289700000000002	0.7716149999999999	4259	4258	0.0	0.0	1	1	1	1	1	1	123.4223235249874	245.54523305016104	0.0	0.0	1
P19318	P42593	0	2	203.086	203.086	0.3333333333333333	6565281.333333332	4438.0	1479.3333333333333	6565281.333333333	425	423	1.28804	0.7716149999999999	4260	4258	0.0	0.0	1	1	1	1	1	1	156.6705692369802	262.19602392384803	0.0	0.0	1
P19624	P19624	0	0	206.789	206.789	1.0	19695844.0	4438.0	4438.0	19695844.0	418	418	0.526899	0.526899	4257	4257	0.0	0.0	1	1	1	1	1	1	391.4642104084464	391.4642104084464	0.0	0.0	1
P19636	P06993	9	0	194.054	194.054	0.1	1969584.4	443.8	4438.0	1969584.4	419	420	2.74018	2.52436	4259	4259	0.0	0.000491718	1	1	1	1	1	1	69.81797546146603	75.8725538354276	0.0	394643.8980919958	1
P19636	P0AAY6	0	13	176.889	176.889	0.0714285714285714	1406846.0	4438.0	317.0	1406846.0	419	422	2.74018	0.371949	4259	4259	0.0	0.0	1	1	1	1	1	1	63.553788437255946	474.5732640765267	0.0	0.0	1
P19636	P0ABA4	1	17	169.67	169.67	0.0277777777777777	547106.7777777779	2219.0	246.5555555555556	547106.7777777779	419	421	2.74018	0.804179	4259	4257	0.0	0.0	1	1	1	1	1	1	60.91928997365136	209.9853651985441	0.0	0.0	1
P19636	P0ABS5	0	2	189.875	189.875	0.3333333333333333	6565281.333333332	4438.0	1479.3333333333333	6565281.333333333	419	426	2.74018	0.0983383	4259	4261	0.0	0.0	1	1	1	1	1	1	68.29289316760212	1929.834679875491	0.0	0.0	1
P19636	P0C037	3	20	155.39	155.39	0.0119047619047619	234474.3333333333	1109.5	211.33333333333331	234474.3333333333	419	420	2.74018	0.680013	4259	4258	0.0	0.0	1	1	1	1	1	1	55.70795349210635	227.5103373023751	0.0	0.0	1
P19636	P12996	7	8	184.334	184.334	0.0138888888888888	273553.38888888893	554.75	493.1111111111112	273553.38888888893	419	416	2.74018	1.22243	4259	4256	0.0	0.0	1	1	1	1	1	1	66.27076323453204	149.7930924470113	0.0	0.0	1
P19636	P24178	0	15	173.798	173.798	0.0625	1230990.25	4438.0	277.375	1230990.25	419	428	2.74018	0.950276	4259	4261	0.0	0.0	1	1	1	1	1	1	62.42576035150975	181.8921281817072	0.0	0.0	1
P19636	P75825	2	3	188.249	188.249	0.0833333333333333	1641320.333333333	1479.3333333333333	1109.5	1641320.3333333333	419	427	2.74018	0.8978700000000001	4259	4260	0.0	0.0	1	1	1	1	1	1	67.69950149260268	208.66175504248943	0.0	0.0	1
P19636	P76551	0	4	187.781	187.781	0.2	3939168.8	4438.0	887.6	3939168.8	419	424	2.74018	0.167548	4259	4260	0.0	0.0	1	1	1	1	1	1	67.52870979278732	1119.7594241650152	0.0	0.0	1
P19930	P19930	0	0	341.316	341.316	1.0	19695844.0	4438.0	4438.0	19695844.0	419	419	2.39036	2.39036	4259	4259	0.0	0.0	1	1	1	1	1	1	141.7885339446778	141.7885339446778	0.0	0.0	1
P20083	P20083	0	0	198.555	198.555	1.0	19695844.0	4438.0	4438.0	19695844.0	429	429	0.397548	0.397548	4261	4261	0.0	0.0	1	1	1	1	1	1	498.4491231247548	498.4491231247548	0.0	0.0	1
P20605	P20605	0	0	192.752	192.752	1.0	19695844.0	4438.0	4438.0	19695844.0	426	426	0.8877709999999999	0.8877709999999999	4259	4259	0.0	0.0	1	1	1	1	1	1	216.11905435072788	216.11905435072788	0.0	0.0	1
P20605	P75919	0	0	192.752	192.752	1.0	19695844.0	4438.0	4438.0	19695844.0	426	424	0.8877709999999999	0.0826216	4259	4260	0.0	0.0	1	1	1	1	1	1	216.11905435072788	2331.9492529798504	0.0	0.0	1
P21170	P0A6L9	0	3	184.045	184.045	0.25	4923961.0	4438.0	1109.5	4923961.0	418	430	0.67542	0.6950029999999999	4256	4261	0.0	0.0	1	1	1	1	1	1	271.4897101063042	263.8118065677414	0.0	0.0	1
P18843	P77609	5	2	156.33100000000002	156.33100000000002	0.0555555555555555	1094213.5555555555	739.6666666666666	1479.3333333333333	1094213.5555555555	426	420	0.5204340000000001	1.39791	4259	4259	0.0	0.0	1	1	1	1	1	1	299.38583182497683	110.83194912404949	0.0	0.0	1
P18843	P09557	2	3	135.011	135.011	0.0833333333333333	1641320.333333333	1479.3333333333333	1109.5	1641320.3333333333	426	420	0.5204340000000001	0.263183	4259	4257	0.0	0.0	1	1	1	1	1	1	258.42002251966625	511.9928604811101	0.0	0.0	1
P17446	P60785	2	0	181.485	181.485	0.3333333333333333	6565281.333333332	1479.3333333333333	4438.0	6565281.333333333	446	426	0.497934	0.613211	4270	4260	0.0	0.0	1	1	1	1	1	1	363.4760148935402	294.9584873722096	0.0	0.0	1
P18811	P62395	0	2	172.40099999999998	172.40099999999998	0.3333333333333333	6565281.333333332	4438.0	1479.3333333333333	6565281.333333333	428	440	0.675185	0.1618349999999999	4261	4269	0.0	0.0	1	1	1	1	1	1	254.3389071143464	1064.2887199925851	0.0	0.0	1
P17952	P15033	0	4	157.578	157.578	0.2	3939168.8	4438.0	887.6	3939168.8	425	432	1.02397	0.0891331	4260	4264	0.0	0.0	1	1	1	1	1	1	152.88927409982713	1766.8954282976806	0.0	0.0	1
P17952	P17952	0	0	193.027	193.027	1.0	19695844.0	4438.0	4438.0	19695844.0	425	425	1.02397	1.02397	4260	4260	0.0	0.0	1	1	1	1	1	1	187.5084523960663	187.5084523960663	0.0	0.0	1
P17952	P77609	1	3	161.826	161.826	0.125	2461980.5	2219.0	1109.5	2461980.5	425	420	1.02397	1.39791	4260	4259	0.0	0.0	1	1	1	1	1	1	157.03783313964277	114.76281734875636	0.0	0.0	1
P17993	P00909	1	2	186.115	186.115	0.1666666666666666	3282640.666666666	2219.0	1479.3333333333333	3282640.6666666665	423	417	1.28444	0.343539	4259	4256	0.0	0.0	1	1	1	1	1	1	143.8997228364112	540.7579954532092	0.0	0.0	1
P18196	P0A6T9	1	18	157.806	157.806	0.0263157894736842	518311.6842105264	2219.0	233.57894736842107	518311.6842105264	417	440	1.89331	0.3976139999999999	4258	4265	0.0	0.0	1	1	1	1	1	1	82.34926662828592	395.88240353709887	0.0	0.0	1
P18196	P0A8D3	2	15	166.075	166.075	0.0208333333333333	410330.08333333326	1479.3333333333333	277.375	410330.0833333333	417	416	1.89331	0.345618	4258	4256	0.0	0.0	1	1	1	1	1	1	86.7167500303701	479.5160610847814	0.0	0.0	1
P18196	P0A9I1	3	10	175.06	175.06	0.0227272727272727	447632.8181818182	1109.5	403.45454545454544	447632.8181818182	417	425	1.89331	0.724435	4258	4260	0.0	0.0	1	1	1	1	1	1	91.46240710712983	240.65038961397505	0.0	0.0	1
P18196	P0A9Q5	7	6	178.562	178.562	0.0178571428571428	351711.5	554.75	634.0	351711.5	417	417	1.89331	1.29354	4258	4257	0.0	0.0	1	1	1	1	1	1	93.31207778969107	137.041343908963	0.0	0.0	1
P18196	P0ACG8	9	17	162.295	162.295	0.0055555555555555	109421.35555555556	443.8	246.5555555555556	109421.35555555556	417	418	1.89331	1.526	4258	4258	0.0	0.0	1	1	1	1	1	1	84.72024655233426	105.3532110091743	0.0	0.0	1
P18196	P0ACM9	3	7	177.74599999999998	177.74599999999998	0.03125	615495.125	1109.5	554.75	615495.125	417	429	1.89331	0.730792	4258	4262	0.0	0.0	1	1	1	1	1	1	92.8810865626865	242.2237900798038	0.0	0.0	1
P18196	P0AEJ8	4	19	151.904	151.904	0.01	196958.44	887.6	221.9	196958.44	417	416	1.89331	0.732632	4258	4256	0.0	0.0	1	1	1	1	1	1	79.23197468982892	206.34011072407432	0.0	0.0	1
P18196	P0AEZ3	0	12	174.19400000000002	174.19400000000002	0.0769230769230769	1515064.923076923	4438.0	341.3846153846154	1515064.9230769232	417	421	1.89331	0.1025359999999999	4258	4259	0.0	0.0	1	1	1	1	1	1	91.0050071039608	1697.8569868143877	0.0	0.0	1
P18196	P18196	0	0	235.101	235.101	1.0	19695844.0	4438.0	4438.0	19695844.0	417	417	1.89331	1.89331	4258	4258	0.0	0.0	1	1	1	1	1	1	123.17459370097872	123.17459370097872	0.0	0.0	1
P18196	P28630	12	4	179.268	179.268	0.0153846153846153	303012.98461538466	341.3846153846154	887.6	303012.98461538466	417	419	1.89331	2.23426	4258	4259	0.0	0.0	1	1	1	1	1	1	93.68496970913374	79.23596179495672	0.0	0.0	1
P18196	P39409	12	1	193.193	193.193	0.0384615384615384	757532.4615384616	341.3846153846154	2219.0	757532.4615384616	417	419	1.89331	2.28375	4258	4259	0.0	0.0	1	1	1	1	1	1	101.03981387094558	83.59463601532566	0.0	0.0	1
P18775	P07000	0	0	201.194	201.194	1.0	19695844.0	4438.0	4438.0	19695844.0	422	415	0.446225	0.953816	4258	4255	0.0	0.0	1	1	1	1	1	1	449.8801613535773	209.93586184337445	0.0	0.0	1
P18776	Q2M7R5	0	1	146.319	146.319	0.5	9847922.0	4438.0	2219.0	9847922.0	415	419	0.549322	0.507246	4257	4257	0.0	0.0	1	1	1	1	1	1	265.3628982636778	287.4576714256987	0.0	0.0	1
P18811	P0A7A7	0	0	192.048	192.048	1.0	19695844.0	4438.0	4438.0	19695844.0	428	430	0.675185	0.19849	4261	4262	0.0	0.0	1	1	1	1	1	1	283.43759858409175	966.544964481838	0.0	0.0	1
P18811	P0AGB6	5	1	174.63099999999997	174.63099999999997	0.0833333333333333	1641320.333333333	739.6666666666666	2219.0	1641320.3333333333	428	418	0.675185	1.03074	4261	4257	0.0	0.0	1	1	1	1	1	1	257.6417056066115	168.42293885946015	0.0	0.0	1
P0DMC7	P0A951	0	1	174.18599999999998	174.18599999999998	0.5	9847922.0	4438.0	2219.0	9847922.0	428	425	0.7964289999999999	0.129399	4261	4261	0.0	0.0	1	1	1	1	1	1	217.7087612329536	1345.1155032109982	0.0	0.0	1
P0CE48	Q46948	17	2	185.078	185.078	0.0185185185185185	364737.8518518519	246.5555555555556	1479.3333333333333	364737.8518518519	432	436	0.91886	6.44851	4263	4271	0.0	0.0	1	1	1	1	1	1	200.4213264262238	27.70089369482253	0.0	0.0	1
P0CE48	P06993	5	0	198.467	198.467	0.1666666666666666	3282640.666666666	739.6666666666666	4438.0	3282640.6666666665	432	420	0.91886	2.52436	4263	4259	0.0	0.000491718	1	1	1	1	1	1	214.99264305770197	77.62071970717332	0.0	403618.5542973818	1
P0AEF4	P39409	7	0	198.942	198.942	0.125	2461980.5	554.75	4438.0	2461980.5	422	419	1.22443	2.28375	4259	4259	0.0	0.0	1	1	1	1	1	1	161.4772343049419	86.11198686371101	0.0	0.0	1
P0AEI4	P0AF40	0	1	174.803	174.803	0.5	9847922.0	4438.0	2219.0	9847922.0	423	422	0.404869	0.0646095	4258	4259	0.0	0.0	1	1	1	1	1	1	430.7519987946719	2704.530920375487	0.0	0.0	1
P0AEM4	P0AEM6	2	0	145.89700000000002	145.89700000000002	0.3333333333333333	6565281.333333332	1479.3333333333333	4438.0	6565281.333333333	429	427	0.0456483	0.796407	4263	4261	0.0	0.0	1	1	1	1	1	1	3195.110260404002	182.19402014296716	0.0	0.0	1
P0AEM6	P21179	1	0	189.449	189.449	0.5	9847922.0	2219.0	4438.0	9847922.0	427	428	0.796407	0.6106010000000001	4261	4260	0.0	0.0	1	1	1	1	1	1	236.8796268741988	309.2664424067435	0.0	0.0	1
P0AES0	P32157	0	2	194.167	194.167	0.3333333333333333	6565281.333333332	4438.0	1479.3333333333333	6565281.333333333	422	426	0.656569	0.638907	4257	4259	0.0	0.0	1	1	1	1	1	1	294.72977097608936	302.90495017271684	0.0	0.0	1
P0AES0	P39384	0	0	200.096	200.096	1.0	19695844.0	4438.0	4438.0	19695844.0	422	436	0.656569	0.189594	4257	4265	0.0	0.0	1	1	1	1	1	1	303.76004806806293	1054.3920482715696	0.0	0.0	1
P0AEV1	P0AAN9	0	0	152.839	152.839	1.0	19695844.0	4438.0	4438.0	19695844.0	436	432	0.221762	0.130115	4266	4265	0.0	0.0	1	1	1	1	1	1	688.2028390797341	1173.6455058986282	0.0	0.0	1
P0AEW4	P31443	0	0	182.963	182.963	1.0	19695844.0	4438.0	4438.0	19695844.0	409	422	0.0483950999999999	0.0470017	4253	4260	0.0	0.0	1	1	1	1	1	1	3779.6100204359536	3891.68898784512	0.0	0.0	1
P0AEW4	P68646	20	1	161.63299999999998	161.63299999999998	0.0238095238095238	468948.6666666667	211.33333333333331	2219.0	468948.6666666667	409	428	0.0483950999999999	4.0095	4253	4265	0.0	0.0	1	1	1	1	1	1	3338.862920006364	39.31250779398927	0.0	0.0	1
P0AEW6	P0AEW6	0	0	195.19	195.19	1.0	19695844.0	4438.0	4438.0	19695844.0	427	427	0.427318	0.427318	4260	4260	0.0	0.0	1	1	1	1	1	1	455.7792604102799	455.7792604102799	0.0	0.0	1
P0AF03	P0A8A0	3	0	171.02	171.02	0.25	4923961.0	1109.5	4438.0	4923961.0	419	419	0.0651421	0.399047	4258	4257	0.0	0.0	1	1	1	1	1	1	2624.337531335342	427.5710705756465	0.0	0.0	1
P0AF10	P0ACJ8	23	0	173.864	173.864	0.0416666666666666	820660.1666666665	184.91666666666663	4438.0	820660.1666666666	428	430	0.236723	3.95729	4262	4265	0.0	0.0	1	1	1	1	1	1	733.4617971215303	42.93511721405305	0.0	0.0	1
P0AF34	P0ACJ8	14	0	182.421	182.421	0.0666666666666666	1313056.2666666668	295.8666666666667	4438.0	1313056.2666666666	421	430	0.0677995	3.95729	4259	4265	0.0	0.0	1	1	1	1	1	1	2689.595063385423	45.09745558197656	0.0	0.0	1
P0AF76	P0A7A5	0	0	163.749	163.749	1.0	19695844.0	4438.0	4438.0	19695844.0	419	446	0.135909	0.1923079999999999	4257	4272	0.0	0.0	1	1	1	1	1	1	1203.8429463832415	850.4934376104999	0.0	0.0	1
P0AF76	P0AF76	0	0	163.749	163.749	1.0	19695844.0	4438.0	4438.0	19695844.0	419	419	0.135909	0.135909	4257	4257	0.0	0.0	1	1	1	1	1	1	1203.8429463832415	1203.8429463832415	0.0	0.0	1
P0AF82	P68646	43	3	133.77100000000002	133.77100000000002	0.0056818181818181	111908.20454545454	100.86363636363636	1109.5	111908.20454545454	418	428	0.265819	4.0095	4257	4265	0.0	0.0	1	1	1	1	1	1	502.24092709700966	32.36351165980796	0.0	0.0	1
P0AF82	P69741	8	0	155.94799999999998	155.94799999999998	0.1111111111111111	2188427.1111111115	493.1111111111112	4438.0	2188427.1111111115	418	415	0.265819	0.917463	4257	4255	0.0	0.0	1	1	1	1	1	1	585.669876871104	168.97742688260996	0.0	0.0	1
P0AF82	P76344	12	1	151.747	151.747	0.0384615384615384	757532.4615384616	341.3846153846154	2219.0	757532.4615384616	418	415	0.265819	1.11486	4257	4256	0.0	0.0	1	1	1	1	1	1	569.8658899476712	135.11305455393506	0.0	0.0	1
P0AF82	P76500	7	2	143.328	143.328	0.0416666666666666	820660.1666666665	554.75	1479.3333333333333	820660.1666666666	418	421	0.265819	0.8775860000000001	4257	4258	0.0	0.0	1	1	1	1	1	1	538.1939628092799	162.3207457730638	0.0	0.0	1
P0AFB5	P0AFB5	0	0	198.477	198.477	1.0	19695844.0	4438.0	4438.0	19695844.0	424	424	1.92884	1.92884	4261	4261	0.0	0.0	1	1	1	1	1	1	101.89967026814044	101.89967026814044	0.0	0.0	1
P0AEF4	Q46907	1	5	177.976	177.976	0.0833333333333333	1641320.333333333	2219.0	739.6666666666666	1641320.3333333333	422	427	1.22443	0.36138	4259	4261	0.0	0.0	1	1	1	1	1	1	144.3541647950475	491.4898998284354	0.0	0.0	1
P0AEE1	P76407	2	1	170.96400000000003	170.96400000000003	0.1666666666666666	3282640.666666666	1479.3333333333333	2219.0	3282640.6666666665	424	418	0.437313	0.377755	4259	4256	0.0	0.0	1	1	1	1	1	1	389.9419569050086	451.5790525605221	0.0	0.0	1
P0C960	P64530	1	1	148.213	148.213	0.25	4923961.0	2219.0	2219.0	4923961.0	420	421	0.0888939	0.291007	4258	4258	0.0	0.0	1	1	1	1	1	1	1666.3022558353273	508.3107725930991	0.0	0.0	1
P0AEE1	P75849	0	2	170.15	170.15	0.3333333333333333	6565281.333333332	4438.0	1479.3333333333333	6565281.333333333	424	423	0.437313	0.0618021	4259	4260	0.0	0.0	1	1	1	1	1	1	388.0805898749866	2752.1426925622272	0.0	0.0	1
P0ADK0	P10441	2	0	183.259	183.259	0.3333333333333333	6565281.333333332	1479.3333333333333	4438.0	6565281.333333333	430	420	0.287467	0.63464	4262	4257	0.0	0.0	1	1	1	1	1	1	636.495782124557	287.7605571662675	0.0	0.0	1
P0ADK6	P0ADK6	0	0	188.333	188.333	1.0	19695844.0	4438.0	4438.0	19695844.0	423	423	0.364069	0.364069	4259	4259	0.0	0.0	1	1	1	1	1	1	516.3002919776196	516.3002919776196	0.0	0.0	1
P0ADN6	P0A7V3	3	0	135.81	135.81	0.25	4923961.0	1109.5	4438.0	4923961.0	417	417	0.0328198	0.168988	4257	4257	0.0	0.0	1	1	1	1	1	1	4137.050810791046	802.6665325348545	0.0	0.0	1
P0ADR8	P28304	0	0	187.649	187.649	1.0	19695844.0	4438.0	4438.0	19695844.0	438	431	0.259375	0.4172909999999999	4265	4262	0.0	0.0	1	1	1	1	1	1	722.4660240963855	448.68379380336506	0.0	0.0	1
P0ADV5	P45577	6	0	184.321	184.321	0.1428571428571428	2813692.0	634.0	4438.0	2813692.0	429	427	0.0771579	3.0218	4263	4263	0.0	0.0	1	1	1	1	1	1	2387.880464605698	59.99708782844662	0.0	0.0	1
P0ADX7	P0A8Q6	1	2	167.872	167.872	0.1666666666666666	3282640.666666666	2219.0	1479.3333333333333	3282640.6666666665	429	433	0.4786939999999999	0.37588	4262	4263	0.0	0.0	1	1	1	1	1	1	349.68749556083856	445.6106204107695	0.0	0.0	1
P0ADX7	P0ABH0	0	0	191.478	191.478	1.0	19695844.0	4438.0	4438.0	19695844.0	429	436	0.4786939999999999	0.190904	4262	4265	0.0	0.0	1	1	1	1	1	1	399.0008356068804	1002.0067468465826	0.0	0.0	1
P0ADX7	P0ADX7	0	0	191.478	191.478	1.0	19695844.0	4438.0	4438.0	19695844.0	429	429	0.4786939999999999	0.4786939999999999	4262	4262	0.0	0.0	1	1	1	1	1	1	399.0008356068804	399.0008356068804	0.0	0.0	1
P0AE06	P0AE06	0	0	179.25	179.25	1.0	19695844.0	4438.0	4438.0	19695844.0	417	417	0.596183	0.596183	4256	4256	0.0	0.0	1	1	1	1	1	1	299.6627159781477	299.6627159781477	0.0	0.0	1
P0AE08	P0A805	13	3	165.361	165.361	0.0178571428571428	351711.5	317.0	1109.5	351711.5	417	423	0.24921	2.35249	4256	4261	0.0	0.0	1	1	1	1	1	1	662.5407888929016	69.29190347249086	0.0	0.0	1
P0AE08	P0AE08	0	0	178.895	178.895	1.0	19695844.0	4438.0	4438.0	19695844.0	417	417	0.24921	0.24921	4256	4256	0.0	0.0	1	1	1	1	1	1	716.8484009469926	716.8484009469926	0.0	0.0	1
P0AE30	P0AE30	0	0	182.019	182.019	1.0	19695844.0	4438.0	4438.0	19695844.0	425	425	0.0637485	0.0637485	4261	4261	0.0	0.0	1	1	1	1	1	1	2854.267182757241	2854.267182757241	0.0	0.0	1
P0AE52	P0AEJ8	5	1	149.968	149.968	0.0833333333333333	1641320.333333333	739.6666666666666	2219.0	1641320.3333333333	416	416	0.0739065	0.732632	4257	4256	0.0	0.0	1	1	1	1	1	1	2028.158463734584	203.69758350713596	0.0	0.0	1
P0AE88	P00861	1	0	193.668	193.668	0.5	9847922.0	2219.0	4438.0	9847922.0	425	417	1.2563799999999998	0.3125409999999999	4262	4256	0.0	0.0	1	1	1	1	1	1	153.14763049395884	618.6563010932966	0.0	0.0	1
P0AEC0	P75958	0	0	206.168	206.168	1.0	19695844.0	4438.0	4438.0	19695844.0	446	421	0.51786	1.45216	4267	4259	0.0	0.0	1	1	1	1	1	1	397.115320743058	140.97333627148524	0.0	0.0	1
P0AEC3	P75957	0	0	190.284	190.284	1.0	19695844.0	4438.0	4438.0	19695844.0	432	451	0.455081	2.21817	4264	4275	0.0	0.0	1	1	1	1	1	1	417.1321566929843	84.78422753891722	0.0	0.0	1
