Protein_A	Protein_B	Rank_A_in_B	Rank_B_in_A	Score_A_in_B	Score_B_in_A	NaRRO	ARRO	NoRRO_A	NoRRO_B	NoRRO	Rank_LocalCutoff_A_elbow	Rank_LocalCutoff_B_elbow	Score_LocalCutoff_A_elbow	Score_LocalCutoff_B_elbow	Rank_LocalCutoff_A_knee	Rank_LocalCutoff_B_knee	Score_LocalCutoff_A_knee	Score_LocalCutoff_B_knee	Rank_AB_AboveLocal_A_elbow	Rank_BA_AboveLocal_B_elbow	Rank_AB_AboveLocal_A_knee	Rank_BA_AboveLocal_B_knee	Above_Global_Mean	Above_Global_Median	FD_A_elbow	FD_B_elbow	FD_A_knee	FD_B_knee	label
P0AF34	P0ACJ8	672	1349	0.8350879999999999	0.8350879999999999	1.1006548896593472e-06	21.67832700456772	6.594353640416047	3.2874074074074078	21.67832700456772	1087	286	0.916276	0.997142	2788	1574	0.031859	0.0184	0	0	1	1	1	1	-0.0886064897476306	-0.1625184778095798	25.211996610063093	44.38521739130434	1
P0AF76	P0A7A5	3995	3484	1.6e-05	1.6e-05	7.18078192970589e-08	1.4143156068550615	1.1106106106106106	1.273457675753228	1.4143156068550615	603	652	0.949989	0.969629	2039	2070	0.033569	0.068337	0	0	0	0	0	0	-0.9999831576997208	-0.999983498843372	-0.9995233697756858	-0.9997658662218124	1
P0AF76	P0AF76	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	603	603	0.949989	0.949989	2039	2039	0.033569	0.033569	1	1	1	1	1	1	0.0526437674541495	0.0526437674541495	28.78938901963121	28.78938901963121	1
P0AF90	P0A9Z1	2578	3370	0.000448	0.000448	1.1502438114294896e-07	2.2655022671880647	1.7208220240403258	1.316523286858499	2.2655022671880647	728	579	0.984023	0.991922	2130	1927	0.042466	0.0165139999999999	0	0	0	0	0	0	-0.9995447260887196	-0.9995483515840964	-0.989450383836481	-0.9728715029671792	1
P0AF90	P0AFB5	1539	1203	0.753356	0.753356	5.393277818526988e-07	10.622515856236786	2.881818181818182	3.6860465116279073	10.622515856236788	728	965	0.984023	0.995398	2130	2469	0.042466	0.01104	0	0	1	1	1	1	-0.2344122037797896	-0.2431610270464678	16.74021570197334	67.23876811594202	1
P0AFB5	P0AFB5	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	965	965	0.995398	0.995398	2469	2469	0.01104	0.01104	1	1	1	1	1	1	0.0046232763176136	0.0046232763176136	89.57971014492752	89.57971014492752	1
P0AFB8	P0AFB5	3877	3816	1e-06	1e-06	6.755695017120958e-08	1.3305911516879172	1.144404332129964	1.1626932145664135	1.3305911516879174	874	965	0.988085	0.995398	2353	2469	0.0182629999999999	0.01104	0	0	0	0	0	0	-0.9999989879413208	-0.9999989953767237	-0.9999452444833816	-0.9999094202898552	1
P0AFD1	P05523	1114	940	0.98775	0.98775	9.530935032381352e-07	18.771980957191804	3.980269058295964	4.716259298618491	18.771980957191804	909	1022	0.990546	0.993295	2400	2553	0.014918	0.01229	0	0	1	1	1	1	-0.0028226856703271	-0.0055824301944538	65.21195870760155	79.37021969080553	1
P0AFD1	P0AFD1	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	909	909	0.990546	0.990546	2400	2400	0.014918	0.014918	1	1	1	1	1	1	0.0095442311613999	0.0095442311613999	66.0331143584931	66.0331143584931	1
P0AEJ8	P32162	3547	2072	0.005115	0.005115	1.3596185671686925e-07	2.677883519845808	1.2508455467869222	2.140858658948384	2.677883519845808	345	1091	0.992987	0.940034	1737	2792	0.02405	0.063998	0	0	0	0	0	0	-0.9948488751615076	-0.9945587074510072	-0.7873180873180874	-0.9200756273633552	1
P0AEJ8	P0ACN7	1488	1099	0.355188	0.355188	6.105378838756944e-07	12.025058916905794	2.9805238415043656	4.034545454545454	12.025058916905794	345	748	0.992987	0.9933	1737	2088	0.02405	0.022661	0	0	1	1	0	1	-0.6423034742650205	-0.6424161884627001	13.76873180873181	14.673977317858878	1
P0AFD1	P33602	2194	1821	0.264705	0.264705	2.500443828779608e-07	4.924835158240588	2.021867881548975	2.435784851811196	4.924835158240588	909	1316	0.990546	0.989502	2400	4088	0.014918	0.0	0	0	1	1	0	1	-0.7327685942904216	-0.7324866447970797	16.744000536264917	0.0	1
P0AEG8	P75938	1061	1828	0.7487229999999999	0.7487229999999999	5.14827548216174e-07	10.139963076568243	4.178907721280603	2.42646254784035	10.139963076568243	1295	610	0.980148	0.985843	4035	1993	0.0	0.018598	0	0	1	1	1	1	-0.2361123014075425	-0.2405251140394567	0.0	39.25825357565329	1
P0ADR8	P28304	1630	939	0.973471	0.973471	6.522561540368133e-07	12.846735457949046	2.721030042918455	4.721276595744681	12.846735457949045	812	1499	0.989763	0.987626	2232	2956	0.026746	0.009943	0	0	1	1	1	1	-0.0164605062019898	-0.0143323484800928	35.39688177671427	96.90515940862916	1
P0ADV5	P45577	2964	2020	0.031267	0.031267	1.668818051271097e-07	3.286878000221953	1.496795952782462	2.195942602671945	3.2868780002219533	886	1285	0.998736	0.96356	2268	2866	0.006321	0.044449	0	0	1	0	0	0	-0.9686934284936158	-0.9675505417410436	3.946527448188578	-0.2965646021282818	1
P0ADX7	P0ADX7	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	848	848	0.993148	0.993148	2261	2261	0.0183	0.0183	1	1	1	1	1	1	0.0068992738242437	0.0068992738242437	53.6448087431694	53.6448087431694	1
P0ADY3	Q46948	2985	3371	0.000588	0.000588	9.931678000697603e-08	1.9561278055997184	1.4862692565304756	1.3161328588374852	1.9561278055997184	907	498	0.989009	0.977173	2400	1928	0.024547	0.035511	0	0	0	0	0	0	-0.9994054654709916	-0.9993982641763536	-0.9760459526622398	-0.9834417504435246	1
P0AE06	P0AE06	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	702	702	0.98155	0.98155	2093	2093	0.0272959999999999	0.0272959999999999	1	1	1	1	1	1	0.0187968009780448	0.0187968009780448	35.63540445486519	35.63540445486519	1
P0AE08	P0A805	1388	1259	0.1016059999999999	0.1016059999999999	5.713828607997074e-07	11.253867690584752	3.195104391648668	3.522222222222222	11.253867690584752	322	516	0.998959	0.999131	1639	1837	0.012314	0.003645	0	0	1	1	0	1	-0.8982881179307659	-0.898305627590376	7.251258729900925	26.875445816186552	1
P0AE08	P0AE08	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	322	322	0.998959	0.998959	1639	1639	0.012314	0.012314	1	1	1	1	1	1	0.0010420848102874	0.0010420848102874	80.20838070488874	80.20838070488874	1
P0AE08	P28305	3220	2012	0.002096	0.002096	1.542288073810206e-07	3.0376665304826296	1.3778329711269792	2.204669647292598	3.03766653048263	322	963	0.998959	0.975352	1639	2668	0.012314	0.045918	0	0	0	0	0	0	-0.9979018157902376	-0.9978510322427184	-0.8297872340425532	-0.9543534126050786	1
P0AE08	Q46948	3135	2432	0.0003	0.0003	1.310635228197321e-07	2.581406699547883	1.4151785714285714	1.8240854911631728	2.5814066995478835	322	498	0.998959	0.977173	1639	1928	0.012314	0.035511	0	0	0	0	0	0	-0.999699687374557	-0.999692991926711	-0.9756374857885334	-0.991551913491594	1
P0AE30	P0AE30	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	392	392	0.999532	0.999532	1722	1722	0.0018789999999999	0.0018789999999999	1	1	1	1	1	1	0.0004682191265512	0.0004682191265512	531.197977647685	531.197977647685	1
P0AE52	Q46948	4019	3851	2e-06	2e-06	6.457845765978002e-08	1.2719272278276323	1.1039800995024875	1.152128764278297	1.2719272278276323	689	498	0.980115	0.977173	2107	1928	0.039526	0.035511	0	0	0	0	0	0	-0.999997959423129	-0.9999979532795116	-0.9999494003946768	-0.9999436794232772	1
P0AE88	P00861	3855	4204	0.0	0.0	6.167326981808853e-08	1.21470710130698	1.150933609958506	1.055410225921522	1.2147071013069797	1020	378	0.993905	0.996316	2532	1748	0.008048	0.011806	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	1
P0AE88	P0AE82	2037	1942	0.2399369999999999	0.2399369999999999	2.525358386235383e-07	4.973906481938384	2.1776251226692835	2.2840967575913536	4.973906481938384	1020	1061	0.993905	0.983708	2532	2615	0.008048	0.012211	0	0	1	1	0	1	-0.7585916158989039	-0.75608920533329	28.81324552683897	18.64925067562034	1
P0AED0	P0AED0	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	982	982	0.993528	0.993528	2507	2507	0.010276	0.010276	1	1	1	1	1	1	0.0065141596411977	0.0065141596411977	96.31413001167768	96.31413001167768	1
P0AEE1	P0AEE1	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	750	750	0.990543	0.990543	2097	2097	0.015941	0.015941	1	1	1	1	1	1	0.009547288709324	0.009547288709324	61.73132174894925	61.73132174894925	1
P0AEE1	P75849	1319	333	0.999901	0.999901	2.268190890945382e-06	44.67393395028126	3.3621212121212123	13.2874251497006	44.67393395028126	750	2077	0.990543	0.990049	2097	3519	0.015941	0.002136	1	1	1	1	1	1	0.0094473435277418	0.0099510226261529	61.72511134809611	467.118445692884	1
P0AEE1	P76407	2957	3206	5.6000000000000006e-05	5.6000000000000006e-05	1.0541511100316605e-07	2.0762395815610417	1.500338066260987	1.3838478328656063	2.0762395815610413	750	775	0.990543	0.990427	2097	2128	0.015941	0.013646	0	0	0	0	0	0	-0.9999434653518324	-0.9999434587304264	-0.9964870459820588	-0.995896233328448	1
P0AEF0	P0ACB0	3409	2322	0.00029	0.00029	1.2623983295945306e-07	2.4864000565554454	1.301466275659824	1.9104606112785192	2.4864000565554454	382	1226	0.998497	0.984595	1734	4046	0.007619	0.0	0	0	0	1	0	0	-0.9997095634739012	-0.9997054626521564	-0.961937262107888	0.0	1
P0AEG8	P37590	2345	3021	0.002104	0.002104	1.4105144258952397e-07	2.778127209218219	1.8917306052855924	1.4685638649900727	2.778127209218219	1295	707	0.980148	0.989892	4035	2034	0.0	0.012445	0	0	1	0	0	0	-0.9978533854071018	-0.9978745156037224	0.0	-0.8309361189232624	1
P0AFD1	P0AFI5	4300	4357	0.0	0.0	5.335109426828921e-08	1.0507948299375185	1.031853057428505	1.018357044515833	1.0507948299375185	909	939	0.990546	0.994749	2400	2408	0.014918	0.00849	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	1
P0AFG0	P39363	2973	3627	0.000507	0.000507	9.268122330317364e-08	1.8254349159084728	1.49226630800269	1.2232635060639472	1.8254349159084728	1922	1251	0.995699	0.997524	3426	4084	0.002987	0.0	0	0	0	1	0	0	-0.9994908099736968	-0.9994917415520828	-0.8302644794107801	0.0	1
P0ADK6	P0ADK6	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	879	879	0.998148	0.998148	2259	2259	0.003643	0.003643	1	1	1	1	1	1	0.0018554362679683	0.0018554362679683	273.49903925336264	273.49903925336264	1
P0AGJ2	P0AGJ2	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	329	329	0.999995	0.999995	2953	2953	0.001607	0.001607	1	1	1	1	1	1	5.000025000046734e-06	5.000025000046734e-06	621.2775357809584	621.2775357809584	1
P0AGJ5	P17443	3758	3367	6e-06	6e-06	7.898699494925559e-08	1.5557155305493264	1.180633147113594	1.3176959619952493	1.555715530549326	815	592	0.992694	0.968889	2169	2055	0.010458	0.05376	0	0	0	0	0	0	-0.9999939558413772	-0.9999938073401596	-0.9994262765347102	-0.9998883928571428	1
P0AGK8	P0AGK8	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	942	942	0.985139	0.985139	2487	2487	0.01355	0.01355	1	1	1	1	1	1	0.0150851808729529	0.0150851808729529	72.80073800738008	72.80073800738008	1
P0C018	P30131	1238	813	0.808167	0.808167	9.915264152552288e-07	19.52894959674621	3.5819209039548023	5.452088452088453	19.52894959674621	418	791	0.967791	0.987719	2162	2177	0.058301	0.014028	0	0	1	1	1	1	-0.1649364377226074	-0.1817844953878583	12.861974923243167	56.610992301112056	1
P0C037	P0DTT0	1444	911	0.731436	0.731436	7.588174588720937e-07	14.945550294421174	3.071280276816609	4.866228070175438	14.945550294421173	414	882	0.991323	0.995106	1816	2321	0.025421	0.011653	0	0	1	1	1	1	-0.2621617777454976	-0.2649667472610957	27.77290429172731	61.76804256414657	1
P0C037	P39409	3525	3147	5.2e-05	5.2e-05	9.00913237730823e-08	1.7744246587881205	1.258650028360749	1.409783989834816	1.7744246587881205	414	1315	0.991323	0.99035	1816	4071	0.025421	0.0	0	0	0	1	0	0	-0.9999475448466342	-0.9999474933104456	-0.9979544471106564	0.0	1
P0C058	P0C058	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	780	780	0.985519	0.985519	2170	2170	0.018775	0.018775	1	1	1	1	1	1	0.0146937806374103	0.0146937806374103	52.26231691078562	52.26231691078562	1
P0C0L2	P0C0L2	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	1257	1257	0.996968	0.996968	4076	4076	0.0	0.0	1	1	1	1	1	1	0.0030412209820174	0.0030412209820174	0.0	0.0	1
P0C960	P0ACJ8	3313	4146	0.0	0.0	7.276347983483855e-08	1.4331381477241258	1.339167169583585	1.0701712081022423	1.4331381477241258	1461	286	0.987828	0.997142	4043	1574	0.0	0.0184	0	0	0	0	0	0	-1.0	-1.0	0.0	-1.0	1
P0C960	P64530	1548	2558	0.080972	0.080972	2.522773708964248e-07	4.968815741906122	2.865074241446094	1.734271199687378	4.968815741906122	1461	401	0.987828	0.985295	4043	1818	0.0	0.031602	0	0	1	1	0	1	-0.918030264378009	-0.9178195362810122	0.0	1.5622428960192396	1
P0CE48	Q46948	1275	2297	0.375251	0.375251	3.4103527396045626e-07	6.716977554422409	3.478056426332288	1.9312445604873805	6.716977554422409	359	498	0.999995	0.977173	4072	1928	3e-06	0.035511	0	0	1	1	1	1	-0.6247471237356187	-0.6159830449674725	125082.66666666669	9.567176367886006	1
P0DMC7	P0DMC7	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	347	347	0.990448	0.990448	1767	1767	0.024793	0.024793	1	1	1	1	1	1	0.0096441206403566	0.0096441206403566	39.333965232121976	39.333965232121976	1
P0DTT0	P0DTT0	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	882	882	0.995106	0.995106	2321	2321	0.011653	0.011653	1	1	1	1	1	1	0.004918069029832	0.004918069029832	84.81481163648846	84.81481163648846	1
P10346	P04983	1928	3947	5e-06	5e-06	1.3130783125157897e-07	2.5862185603094243	2.300673924313116	1.124113475177305	2.5862185603094243	381	943	0.987519	0.001743	1842	4437	0.046498	0.0	0	0	0	1	0	0	-0.9999949368062792	-0.9971313826735514	-0.9998924684932684	0.0	1
P10346	P10346	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	381	381	0.987519	0.987519	1842	1842	0.046498	0.046498	1	1	1	1	1	1	0.0126387441659349	0.0126387441659349	20.50630134629446	20.50630134629446	1
P10408	Q46948	194	2400	0.998497	0.998497	2.135862194171232e-06	42.0676085818943	22.75897435897436	1.8483965014577264	42.06760858189431	3189	498	0.966779	0.977173	4249	1928	0.000273	0.035511	1	1	1	1	1	1	0.0328079116323378	0.0218221338493798	3656.498168498168	27.117963447945705	1
P10443	P0A988	1084	1283	0.579225	0.579225	7.178029487345134e-07	14.137734901014973	4.090322580645161	3.456386292834891	14.137734901014973	684	488	0.988404	0.997072	2030	1835	0.017453	0.005732	0	0	1	1	1	1	-0.4139795063557007	-0.4190740488149301	32.18770411963559	100.05111653872994	1
P10908	P0AG11	4194	4321	0.0	0.0	5.5154794689034516e-08	1.0863202320472525	1.0579261025029798	1.026839426191578	1.0863202320472525	622	578	0.992685	0.985025	1948	1942	0.008173	0.030404	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	1
P10908	P32662	3060	2675	9.6e-05	9.6e-05	1.22081698048988e-07	2.4045020800279717	1.4498529892192094	1.6584454409566518	2.4045020800279717	622	761	0.992685	0.982331	1948	2174	0.008173	0.0196949999999999	0	0	0	0	0	0	-0.9999032925852612	-0.9999022732663432	-0.9882540070965372	-0.9951256664127952	1
P11553	P11553	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	1263	1263	0.983158	0.983158	4038	4038	0.0	0.0	1	1	1	1	1	1	0.0171305120845276	0.0171305120845276	0.0	0.0	1
P0AGJ2	P28630	1792	2340	0.348016	0.348016	2.3824198381241017e-07	4.692376947419755	2.475181260457334	1.895771038017941	4.692376947419756	329	931	0.999995	0.986333	2953	2449	0.001607	0.013886	0	0	1	1	0	1	-0.6519822599112995	-0.6471617597707874	215.562538892346	24.06236497191416	1
P0AGJ2	P04846	2079	2599	0.04498	0.04498	1.849112426035503e-07	3.64198298816568	2.133653846153846	1.706923076923077	3.64198298816568	329	826	0.999995	0.991317	2953	2230	0.001607	0.018383	0	0	1	1	0	1	-0.9550197750988756	-0.9546260177117916	26.99004355942751	1.446825871729315	1
P0AFG3	P0AFG3	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	909	909	0.995459	0.995459	2377	2377	0.014485	0.014485	1	1	1	1	1	1	0.0045617147466646	0.0045617147466646	68.03693476009666	68.03693476009666	1
P0AGI4	P68646	3567	3720	2e-06	2e-06	7.532089715021879e-08	1.483508640210754	1.2438340807174888	1.19269013705993	1.4835086402107538	555	1159	0.975372	0.992498	1971	4054	0.025578	0.0	0	0	0	1	0	0	-0.9999979495002932	-0.9999979848825892	-0.9999218078035812	0.0	1
P0AFG6	P0AFG6	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	1512	1512	0.983215	0.983215	2971	2971	0.015028	0.015028	1	1	1	1	1	1	0.0170715458978962	0.0170715458978962	65.54245408570668	65.54245408570668	1
P0AFG8	Q46948	3469	2575	6.6e-05	6.6e-05	1.1187284085417153e-07	2.2034300213005893	1.2789625360230548	1.7228260869565215	2.2034300213005884	614	498	0.996448	0.977173	1921	1928	0.005861	0.035511	0	0	0	0	0	0	-0.9999337647323292	-0.9999324582238764	-0.98873912301655	-0.9981414209681508	1
P0AFI0	P0AFI0	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	646	646	0.95588	0.95588	2164	2164	0.0513919999999999	0.0513919999999999	1	1	1	1	1	1	0.046156421308114	0.046156421308114	18.458281444582816	18.458281444582816	1
P0AFJ5	P0AFJ5	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	854	854	0.99895	0.99895	2193	2193	0.002947	0.002947	1	1	1	1	1	1	0.0010511036588417	0.0010511036588417	338.328130302002	338.328130302002	1
P0AFL6	P0AFL6	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	813	813	0.993278	0.993278	2185	2185	0.019397	0.019397	1	1	1	1	1	1	0.006767491075006	0.006767491075006	50.55436407691911	50.55436407691911	1
P0AFT5	P07004	3581	4329	0.0	0.0	6.447428314268289e-08	1.2698754227901117	1.238972640982691	1.0249422632794458	1.2698754227901117	1095	341	0.8661780000000001	0.999819	2820	1614	0.033605	0.001314	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	1
P0AFT5	P0AFT5	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	1095	1095	0.8661780000000001	0.8661780000000001	2820	2820	0.033605	0.033605	1	1	1	1	1	1	0.1544971126027212	0.1544971126027212	28.7574765659872	28.7574765659872	1
P0AFT5	P30750	3382	3684	0.000129	0.000129	8.021590914104403e-08	1.5799200327601777	1.3118533845699083	1.2043419267299864	1.5799200327601772	1095	1496	0.8661780000000001	0.986938	2820	4057	0.033605	0.0	0	0	0	1	0	0	-0.9998510698724742	-0.999869292701264	-0.9961612855229878	0.0	1
P0AFU4	P0A8V0	1003	658	0.980672	0.980672	1.5114050626023975e-06	29.768398333827054	4.420318725099602	6.734446130500759	29.76839833382706	735	1089	0.971067	0.967709	2149	2707	0.024238	0.020587	1	1	1	1	1	1	0.0098911815559585	0.0133955558954189	39.46010396897434	46.635498129887786	1
P0AFX4	P0AFX4	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	171	171	0.985913	0.985913	1368	1368	0.078085	0.078085	1	1	1	1	1	1	0.0142882789860769	0.0142882789860769	11.806556957162067	11.806556957162067	1
P0AFY8	P0AFY8	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	2660	2660	0.974536	0.974536	4061	4061	0.003997	0.003997	1	1	1	1	1	1	0.0261293579713832	0.0261293579713832	249.1876407305479	249.1876407305479	1
P0AG30	P0AG30	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	951	951	0.993634	0.993634	2450	2450	0.011684	0.011684	1	1	1	1	1	1	0.0064067855971111	0.0064067855971111	84.58712769599452	84.58712769599452	1
P0AG48	P0A7W7	3822	4066	0.0	0.0	6.431637068380072e-08	1.2667652036343124	1.1608684279361758	1.0912220309810672	1.2667652036343124	1196	561	0.996064	0.998508	2742	1870	0.024425	0.005275	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	1
P0AG55	Q46948	79	1479	0.999975	0.999975	8.445945945945946e-06	166.3500337837838	55.475	2.9986486486486488	166.3500337837838	0	498	1.0	0.977173	3516	1928	0.958079	0.035511	0	1	1	1	1	1	-2.500000000005276e-05	0.02333466029045	0.0437291705590038	27.159584354143785	1
P0AG67	Q46948	4107	4298	1e-06	1e-06	5.662420530759061e-08	1.1152615143622766	1.0803310613437196	1.032333100721098	1.1152615143622768	2295	498	0.968363	0.977173	3673	1928	0.008073	0.035511	0	0	0	0	0	0	-0.9999989673294002	-0.9999989766397556	-0.999876130310913	-0.9999718397116386	1
P0AG76	P0AA37	1976	2719	0.014638	0.014638	1.8596209348686366e-07	3.662680383230682	2.244815376833586	1.6316176470588235	3.662680383230682	958	568	0.952007	0.974574	2566	1969	0.027342	0.0149139999999999	0	0	0	0	0	0	-0.9846240626381948	-0.984980104127547	-0.4646331650939946	-0.0185061016494567	1
P0AGB6	P0AGB6	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	185	185	0.987701	0.987701	1427	1427	0.079849	0.079849	1	1	1	1	1	1	0.0124521489803087	0.0124521489803087	11.5236383674185	11.5236383674185	1
P0AGB6	Q46864	4297	3579	2.1e-05	2.1e-05	6.49906023588989e-08	1.280044765526905	1.03257328990228	1.2396648044692735	1.2800447655269047	185	2453	0.987701	0.86355	1427	4030	0.079849	0.0063479999999999	0	0	0	0	0	0	-0.9999787385048714	-0.999975681778704	-0.9997370035942844	-0.9966918714555766	1
P0AGE0	P06710	2266	1563	0.065252	0.065252	2.820406657513507e-07	5.555028954294746	1.957653286281429	2.837595907928389	5.555028954294746	447	927	0.990429	0.992252	1834	2472	0.017243	0.022407	0	0	1	1	0	1	-0.9341174379990892	-0.9342384797410336	2.784260279533724	1.9121256750122733	1
P0ADN6	P0A7V3	1240	1070	0.971715	0.971715	7.523826076226892e-07	14.818810468049694	3.5761482675261886	4.143790849673203	14.818810468049698	908	979	0.989716	0.99545	2382	2500	0.014031	0.024492	0	0	1	1	1	1	-0.0181880458636619	-0.0238434878698075	68.25486422920676	38.67479176874082	1
P0ADI4	P0ADI4	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	925	925	0.981578	0.981578	2449	2449	0.018632	0.018632	1	1	1	1	1	1	0.0187677392932603	0.0187677392932603	52.67110347788751	52.67110347788751	1
P31600	P31600	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	542	542	0.995724	0.995724	1888	1888	0.012008	0.012008	1	1	1	1	1	1	0.0042943626948833	0.0042943626948833	82.27781479013991	82.27781479013991	1
P0ACH8	P03817	3221	3826	0.000106	0.000106	8.109909384738482e-08	1.5973151009594508	1.377405338299193	1.1596550823099032	1.5973151009594508	1113	1051	0.959018	0.99213	2753	2576	0.027892	0.006865	0	0	0	0	0	0	-0.9998894702706308	-0.9998931591626096	-0.9961996271332282	-0.9845593590677348	1
P0ACJ8	P0A8E5	3898	2854	9e-06	9e-06	8.983398230899388e-08	1.7693561014567032	1.1382405745062838	1.5544658493870402	1.7693561014567032	286	1492	0.997142	0.934013	1574	3000	0.0184	0.014386	0	0	0	0	0	0	-0.9999909742042756	-0.9999903641598136	-0.9995108695652176	-0.9993743917697762	1
P0ACJ8	P0ADK6	2275	1911	0.0033009999999999	0.0033009999999999	2.297946187615357e-07	4.52599896316668	1.9499121265377852	2.3211297071129704	4.525998963166679	286	879	0.997142	0.998148	1574	2259	0.0184	0.003643	0	0	0	0	0	0	-0.9966895387016091	-0.9966928752048796	-0.8205978260869565	-0.09387867142465	1
P0ACJ8	P0AE58	1423	267	0.997857	0.997857	2.620325339594164e-06	51.60951911789368	3.116573033707865	16.559701492537314	51.60951911789368	286	2119	0.997142	0.967453	1574	3572	0.0184	0.005574	1	1	1	1	1	1	0.0007170493269765	0.0314268496764182	53.231358695652176	178.01991388589883	1
P0ACJ8	P23862	2248	1457	0.034911	0.034911	3.049671214946317e-07	6.006584850087312	1.973321476211649	3.043895747599452	6.006584850087313	286	805	0.997142	0.97984	1574	2246	0.0184	0.03526	0	0	1	0	0	1	-0.9649889383859068	-0.9643707135858915	0.8973369565217394	-0.0098979013045943	1
P0ACJ8	P28722	2565	781	0.6688310000000001	0.6688310000000001	4.983524468108434e-07	9.815472049404669	1.7295401402961808	5.675191815856778	9.815472049404669	286	1999	0.997142	0.8527299999999999	1574	3702	0.0184	0.027081	0	0	1	1	1	1	-0.3292520022223514	-0.2156591183610285	35.34951086956522	23.69742623979912	1
P0ACJ8	P45544	3816	2783	1.8e-05	1.8e-05	9.410411378015473e-08	1.8534599447721776	1.1626932145664135	1.5941091954022988	1.8534599447721776	286	362	0.997142	0.999973	1574	3019	0.0184	0.0088069999999999	0	0	0	0	0	0	-0.9999819484085516	-0.9999819995139868	-0.9990217391304348	-0.9979561712274326	1
P0ACJ8	P75862	2647	2499	0.0001419999999999	0.0001419999999999	1.5105740181268886e-07	2.9752030211480363	1.6759818731117824	1.7752	2.975203021148036	286	732	0.997142	0.993824	1574	2051	0.0184	0.007965	0	0	0	0	0	0	-0.9998575930007964	-0.9998571175580384	-0.9922826086956522	-0.9821720025109856	1
P0ACL5	P03817	3405	3863	2.5e-05	2.5e-05	7.598331527969764e-08	1.4965555243517408	1.3029947152084556	1.1485507246376812	1.4965555243517406	373	1051	0.990367	0.99213	1818	2576	0.053834	0.006865	0	0	0	0	0	0	-0.999974756832568	-0.9999748016892946	-0.9995356094661368	-0.9963583394027676	1
P0ACL5	P08839	3008	3079	0.000677	0.000677	1.0790140401306903e-07	2.125209220822381	1.4749086075108009	1.440909090909091	2.125209220822381	373	541	0.990367	0.948586	1818	2037	0.053834	0.042604	0	0	0	0	0	0	-0.9993164150259448	-0.9992863061440924	-0.9874243043429805	-0.9841094732888932	1
P0ACL5	P09184	661	244	0.998024	0.998024	6.165608237252605e-06	121.43685800604229	6.7039274924471295	18.114285714285717	121.43685800604229	373	778	0.990367	0.994563	1818	2095	0.053834	0.011454	1	1	1	1	1	1	0.0077314773210335	0.0034799203268169	17.538915926737747	86.13322856643967	1
P0ACL5	P0A6G5	714	588	0.946865	0.946865	2.374535481496432e-06	46.768480416018605	6.206993006993007	7.534804753820034	46.76848041601862	373	532	0.990367	0.985989	1818	1940	0.053834	0.025143	0	0	1	1	1	1	-0.0439251307848505	-0.0396799558615764	16.588605713861128	36.65918943642365	1
